"condition_id","study","n_clusters","cluster_size","beta","random_slope_sd","contamination","contamination_label","model","model_label","reps","condition_seed","estimate","std_error","df","statistic","p_value","conf_low","conf_high","reject","cover","fit_available","inference_complete","convergence_code","convergence_code_zero","boundary_fit","estimated_random_intercept_sd","estimated_random_slope_sd","estimated_residual_sd","residual_weight_minimum","residual_weight_mean","residual_weight_prop_below_0_5","residual_weight_prop_below_0_8","residual_weight_count","random_effect_weight_minimum","random_effect_weight_mean","random_effect_weight_prop_below_0_5","random_effect_weight_prop_below_0_8","random_effect_weight_count","fit_warning","fit_message","fit_error","inference_warning","inference_message","inference_error","process_warning","process_message","process_error","variance_component_error","summary_column_names","fit_elapsed_sec","inference_elapsed_sec","process_elapsed_sec","total_elapsed_sec","replicate","replicate_seed","usable"
"RMM010","Study 2",10,40,0,0.05,"none","Clean","study2_robust_ri","Study 2 robust random intercept",5,20260923,0.0210104680435703,0.050324827466167,217.733364282233,0.417497070560161,0.676726253172779,-0.0781756942842227,0.120196630371363,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.09560715595703,,0.978015081062784,0.454490312139774,0.962153378964458,0.0075,0.0825,400,0.690110719590221,0.96514634109472,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",2.95000000000005,8.3599999999999,0.340000000000146,11.6500000000001,2,275491558,TRUE
"RMM010","Study 2",10,40,0,0.05,"none","Clean","study2_robust_ri","Study 2 robust random intercept",5,20260923,-0.0868391604947794,0.0572882895420774,444.593884870705,-1.5158274263189,0.130273634384283,-0.199428644218457,0.0257503232288981,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.663301902187623,,1.06902334436975,0.433725198369263,0.964124860138046,0.005,0.085,400,0.777365778841012,0.977736577884101,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",3.37999999999988,9.5,0.25,13.1299999999999,3,658591458,TRUE
"RMM010","Study 2",10,40,0,0.05,"none","Clean","study2_robust_ri","Study 2 robust random intercept",5,20260923,0.0246701241616393,0.0490375354268362,289.15906204615,0.50308654272495,0.615286408961621,-0.0718456453913854,0.121185893714664,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.11499968878355,,0.954962667808889,0.408415712650215,0.955409553958554,0.0175,0.0975,400,0.828080375062268,0.979984574272576,0,0,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",2.93000000000006,9.3900000000001,0.279999999999973,12.6000000000001,4,835799753,TRUE
"RMM010","Study 2",10,40,0,0.05,"none","Clean","study2_robust_ri","Study 2 robust random intercept",5,20260923,-0.0150174670789852,0.0543150254738698,260.914750861437,-0.276488263569165,0.782391964246932,-0.121969059954624,0.0919341257966539,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.16356432808568,,1.0202396156149,0.475964222072543,0.959826929121004,0.0075,0.09,400,0.887791307299797,0.979351444321176,0,0,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",2.74000000000001,8.3599999999999,0.269999999999982,11.3699999999999,5,731039463,TRUE
"RMM011","Study 2",10,40,0,0.05,"none","Clean","study2_robust_rs","Study 2 robust random slope",5,20260923,-0.0927159023562981,0.0548296897921223,146.680954627685,-1.69097988166293,0.092964386579916,-0.201074117723197,0.0156423130106011,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,1.13137598984076,0,1.03750223232209,0.419113817776995,0.955935264933895,0.0125,0.0925,400,0.871263747061121,0.993563187353056,0,0,20,,"boundary (singular) fit: see help('isSingular')",,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",10.5899999999999,13.6400000000001,0.299999999999955,24.53,1,561050143,TRUE
"RMM011","Study 2",10,40,0,0.05,"none","Clean","study2_robust_rs","Study 2 robust random slope",5,20260923,0.0164954809362196,0.0634372064597303,2.16601663169292,0.26002848890723,0.817496614814829,-0.237353307509336,0.270344269381776,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.09257328964152,0.118695465175591,0.974221659510406,0.453919824522356,0.963444468826645,0.0075,0.08,400,0.689278594386817,0.982400321727852,0,0.05,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",16.5799999999999,23.45,0.350000000000136,40.3800000000001,2,275491558,TRUE
"RMM011","Study 2",10,40,0,0.05,"none","Clean","study2_robust_rs","Study 2 robust random slope",5,20260923,-0.0868391604958783,0.057288289570995,444.593840000762,-1.51582742557294,0.130273634644613,-0.199428644307404,0.0257503233156473,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,0.663301903217002,0,1.06902334490731,0.433725198586101,0.964124860203528,0.005,0.085,400,0.777365780122704,0.988868289006135,0,0.05,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",3.57999999999993,13.95,0.279999999999973,17.8099999999999,3,658591458,TRUE
"RMM011","Study 2",10,40,0,0.05,"none","Clean","study2_robust_rs","Study 2 robust random slope",5,20260923,0.0246701240658683,0.0490375378069909,289.163019572324,0.503086516353423,0.615286422240094,-0.0718456446202445,0.121185892751981,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,1.11499972456652,0,0.954962714166307,0.408415732197496,0.955409560600046,0.0175,0.0975,400,0.828080403044969,0.989992289444437,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",9.88999999999987,13.6100000000001,0.269999999999982,23.77,4,835799753,TRUE
"RMM011","Study 2",10,40,0,0.05,"none","Clean","study2_robust_rs","Study 2 robust random slope",5,20260923,-0.0150174708613462,0.054315029388135,260.919871611153,-0.276488313281236,0.782391921818145,-0.121969061663732,0.0919341199410396,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,1.16356422550039,0,1.02023968920674,0.475964253904173,0.959826938441968,0.0075,0.09,400,0.887791247967611,0.989675714760284,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",7.48000000000002,13.6700000000001,0.269999999999982,21.4200000000001,5,731039463,TRUE
"RMM012","Study 2",10,40,0,0.05,"vertical","Vertical outliers","study2_robust_ri","Study 2 robust random intercept",5,20260923,-0.0930192377816685,0.0605477347513411,126.376457651151,-1.53629591864472,0.126965730515947,-0.21283796434559,0.0267994887822531,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.11293153647323,,1.14573732181963,0.183364929846879,0.93243525009267,0.055,0.1225,400,0.87832950335382,0.987819935637178,0,0,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",6.91000000000008,9.55999999999995,0.279999999999973,16.75,1,561050143,TRUE
"RMM012","Study 2",10,40,0,0.05,"vertical","Vertical outliers","study2_robust_ri","Study 2 robust random intercept",5,20260923,-0.0334727185805408,0.0563496398440153,180.346730427218,-0.594018323332652,0.553244232598197,-0.144662117992123,0.0777166808310416,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.14643373073738,,1.09511437670318,0.20380619933284,0.936871740333903,0.0525,0.1025,400,0.73104015432854,0.967073102569535,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",3.75,8.46000000000004,0.259999999999991,12.47,2,275491558,TRUE
"RMM012","Study 2",10,40,0,0.05,"vertical","Vertical outliers","study2_robust_ri","Study 2 robust random intercept",5,20260923,-0.12197775186192,0.0630147865363699,391.560684752931,-1.9357004691513,0.0536239447505801,-0.245867401923755,0.00191189819991402,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.645678565068369,,1.17617583393647,0.209312836569602,0.939282034693488,0.0525,0.11,400,0.801158822916644,0.975685970413472,0,0,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",4.6400000000001,9.79999999999995,0.259999999999991,14.7,3,658591458,TRUE
"RMM012","Study 2",10,40,0,0.05,"vertical","Vertical outliers","study2_robust_ri","Study 2 robust random intercept",5,20260923,0.0551749081471483,0.0545849323586217,375.204399608831,1.01080840010299,0.312759540226204,-0.0521558096659967,0.162505625960293,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.13496748884165,,1.063033012951,0.181008413485109,0.931179061175024,0.0575,0.1175,400,0.871732108577608,0.98425886202378,0,0,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",3.72000000000003,8.97000000000003,0.25,12.9400000000001,4,835799753,TRUE
"RMM012","Study 2",10,40,0,0.05,"vertical","Vertical outliers","study2_robust_ri","Study 2 robust random intercept",5,20260923,-0.0138866321144059,0.0604218535939647,271.560951492429,-0.22982797263593,0.818398465535991,-0.132841435674211,0.1050681714454,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.10812099277634,,1.13503325790666,0.193266268662693,0.937324695899515,0.05,0.1075,400,0.876131437184736,0.979234343740018,0,0,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",4.19000000000005,9.05999999999995,0.3599999999999,13.6099999999999,5,731039463,TRUE
"RMM013","Study 2",10,40,0,0.05,"vertical","Vertical outliers","study2_robust_rs","Study 2 robust random slope",5,20260923,-0.0930192378309746,0.0605477351393289,126.377606766669,-1.53629590961452,0.126965710030628,-0.212837954631491,0.0267994789695422,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,1.11293164372526,0,1.14573732912967,0.183364930903318,0.932435250678127,0.055,0.1225,400,0.878329579969315,0.993909971888499,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",11.9400000000001,20.8399999999999,0.460000000000036,33.24,1,561050143,TRUE
"RMM013","Study 2",10,40,0,0.05,"vertical","Vertical outliers","study2_robust_rs","Study 2 robust random slope",5,20260923,-0.0334727185805383,0.0563496398440145,180.346730710192,-0.594018323332616,0.553244232597054,-0.144662117990941,0.077716680829864,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,1.14643373073739,0,1.09511437670317,0.203806199332837,0.936871740333902,0.0525,0.1025,400,0.731040154328544,0.983536551284768,0,0.05,20,,"boundary (singular) fit: see help('isSingular')",,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",5.81999999999994,19.0999999999999,0.370000000000118,25.29,2,275491558,TRUE
"RMM013","Study 2",10,40,0,0.05,"vertical","Vertical outliers","study2_robust_rs","Study 2 robust random slope",5,20260923,-0.121977752541828,0.0630147882839134,391.56171770384,-1.93570042625958,0.0536239481255419,-0.245867405026129,0.0019118999424723,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,0.645678595272046,0,1.17617586650375,0.209312842331321,0.939282037574753,0.0525,0.11,400,0.801158864908992,0.98784298869896,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",12.7,15.2,0.289999999999964,28.1900000000001,3,658591458,TRUE
"RMM013","Study 2",10,40,0,0.05,"vertical","Vertical outliers","study2_robust_rs","Study 2 robust random slope",5,20260923,0.0551749071646002,0.0545849306639352,375.208278327688,1.01080841348498,0.31275952709931,-0.0521558037258896,0.16250561805509,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,1.13496763067538,0,1.06303297987188,0.181008407605472,0.931179057508807,0.0575,0.1175,400,0.871732195767158,0.992129438984065,0,0,20,,"boundary (singular) fit: see help('isSingular')",,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",20.6600000000001,14.4400000000001,0.259999999999991,35.3600000000001,4,835799753,TRUE
"RMM013","Study 2",10,40,0,0.05,"vertical","Vertical outliers","study2_robust_rs","Study 2 robust random slope",5,20260923,-0.0138866320807805,0.0604218554823903,271.568325102284,-0.229827964896373,0.818398466848694,-0.132841424900676,0.105068160739115,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,1.1081210869299,0,1.13503329334723,0.193266274674454,0.93732469915453,0.05,0.1075,400,0.87613150511524,0.989617178898426,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",7.70999999999981,14.0900000000001,0.25,22.05,5,731039463,TRUE
"RMM014","Study 2",10,40,0,0.1,"none","Clean","study2_robust_ri","Study 2 robust random intercept",5,20260923,-0.113116721398412,0.0550338656512128,152.525249911222,-2.05540207034174,0.0415455938705657,-0.22184379110721,-0.00438965168961457,TRUE,FALSE,TRUE,TRUE,0,TRUE,FALSE,1.13258789888541,,1.04136638694249,0.424337770101822,0.955438517845266,0.0125,0.0875,400,0.873260926552432,0.987326092655243,0,0,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",8.50999999999999,8.01000000000022,0.25,16.7700000000002,1,561050143,TRUE
"RMM014","Study 2",10,40,0,0.1,"none","Clean","study2_robust_ri","Study 2 robust random intercept",5,20260923,0.0233449515843989,0.0504874388210782,219.597015420069,0.462391282456034,0.644258562438181,-0.0761569851218239,0.122846888290622,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.09990960006146,,0.981175167928456,0.459220771990286,0.962013413665649,0.0075,0.085,400,0.693288948829079,0.965603813250264,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",2.94999999999982,8.42000000000007,0.25,11.6199999999999,2,275491558,TRUE
"RMM014","Study 2",10,40,0,0.1,"none","Clean","study2_robust_ri","Study 2 robust random intercept",5,20260923,-0.0736589035500748,0.0575362721932503,455.899616471217,-1.28021682222777,0.201119888395673,-0.186728097428522,0.0394102903283724,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.653767914916904,,1.07368843578614,0.437112570941416,0.964141827697848,0.005,0.08,400,0.764029116140357,0.976402911614036,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",3.61999999999989,9.47000000000025,0.269999999999982,13.3600000000001,3,658591458,TRUE
"RMM014","Study 2",10,40,0,0.1,"none","Clean","study2_robust_ri","Study 2 robust random intercept",5,20260923,0.0496883629100097,0.0492118979896383,287.013152477106,1.00968190498305,0.313498155383043,-0.047173631031028,0.146550356851047,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.1172865756143,,0.958358775702912,0.426745427096445,0.955746256943076,0.0175,0.0925,400,0.830348089995217,0.979777350866107,0,0,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",2.96000000000004,8.97000000000025,0.289999999999964,12.2200000000003,4,835799753,TRUE
"RMM014","Study 2",10,40,0,0.1,"none","Clean","study2_robust_ri","Study 2 robust random intercept",5,20260923,-0.0209201808000359,0.0549595209925383,228.712231505333,-0.380647073013541,0.703818449393101,-0.129211896309621,0.0873715347095495,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.16917431173576,,1.03234864352288,0.482178157354588,0.960258436156627,0.005,0.085,400,0.8905665246678,0.980177255433,0,0,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",2.73999999999978,7.86000000000013,0.289999999999964,10.8899999999999,5,731039463,TRUE
"RMM015","Study 2",10,40,0,0.1,"none","Clean","study2_robust_rs","Study 2 robust random slope",5,20260923,-0.113116724975574,0.0550338625425921,152.524910875782,-2.05540225144164,0.0415455799621721,-0.221843790475448,-0.00438965947569903,TRUE,FALSE,TRUE,TRUE,0,TRUE,TRUE,1.13258802027487,0,1.04136632807789,0.424337746529992,0.955438510356655,0.0125,0.0875,400,0.87326101396499,0.99366305069825,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",14.6300000000001,13.6599999999999,0.2800000000002,28.5700000000002,1,561050143,TRUE
"RMM015","Study 2",10,40,0,0.1,"none","Clean","study2_robust_rs","Study 2 robust random slope",5,20260923,0.0174950318620462,0.071136138535917,4.1083017251726,0.245937328369503,0.817531172071506,-0.177974029263422,0.212964092987514,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.09331710736957,0.154426648702022,0.974185960952505,0.449391348364776,0.963587012267306,0.0075,0.0775,400,0.69060485145514,0.982445755892766,0,0.05,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",10.2800000000002,23.27,0.359999999999673,33.9099999999999,2,275491558,TRUE
"RMM015","Study 2",10,40,0,0.1,"none","Clean","study2_robust_rs","Study 2 robust random slope",5,20260923,-0.0736589036297913,0.0575362731419733,455.900779602861,-1.28021680250361,0.20111989366467,-0.186728098604824,0.0394102913452419,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,0.653767892304758,0,1.07368845359428,0.437112578625034,0.964141829861928,0.005,0.08,400,0.764029095893042,0.988201454794652,0,0.05,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",21.9899999999998,15.1100000000001,0.2800000000002,37.3800000000001,3,658591458,TRUE
"RMM015","Study 2",10,40,0,0.1,"none","Clean","study2_robust_rs","Study 2 robust random slope",5,20260923,0.0496883640351258,0.0492118991103759,287.016768652436,1.00968190485153,0.313498144740521,-0.0471736269443532,0.146550355014605,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,1.1172866580802,0,0.958358797509528,0.426745436373883,0.955746260040354,0.0175,0.0925,400,0.830348146653908,0.989888680468488,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",128,14.1599999999999,0.300000000000182,142.46,4,835799753,TRUE
"RMM015","Study 2",10,40,0,0.1,"none","Clean","study2_robust_rs","Study 2 robust random slope",5,20260923,-0.0274123206530216,0.0682869307087988,1.70199941543921,-0.401428507160733,0.732798374580369,-0.37647492251389,0.321650281207847,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.16103248899198,0.126709945676455,1.01616996095528,0.474060743455223,0.959624609093732,0.0075,0.09,400,0.868261759173566,0.982901627344776,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",13.6099999999997,22.9900000000002,0.339999999999691,36.9399999999996,5,731039463,TRUE
"RMM016","Study 2",10,40,0,0.1,"vertical","Vertical outliers","study2_robust_ri","Study 2 robust random intercept",5,20260923,-0.112551798627029,0.0608165418253836,125.339192602055,-1.85067738560649,0.0665703544329574,-0.232912099320243,0.00780850206618536,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.11509883192485,,1.1508248092687,0.185035030873304,0.932008723765949,0.055,0.125,400,0.88000668432035,0.987995623897524,0,0,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",6.38000000000011,9.01000000000022,0.279999999999745,15.6700000000001,1,561050143,TRUE
"RMM016","Study 2",10,40,0,0.1,"vertical","Vertical outliers","study2_robust_ri","Study 2 robust random intercept",5,20260923,-0.0298601444603239,0.0564806739050983,188.30019099999,-0.528678969208059,0.597650757154888,-0.141276312043507,0.0815560231228591,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.15023892587371,,1.09766072856702,0.204462686899661,0.936849896627651,0.0525,0.1025,400,0.733309071164202,0.967435936423127,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",3.80000000000018,8.38000000000011,0.25,12.4300000000003,2,275491558,TRUE
"RMM016","Study 2",10,40,0,0.1,"vertical","Vertical outliers","study2_robust_ri","Study 2 robust random intercept",5,20260923,-0.105901988657229,0.0633028294512256,385.626085791931,-1.67294241940364,0.0951496298731477,-0.230363881345196,0.0185599040307373,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.635317677376345,,1.18160867349478,0.209929294588134,0.939144732252031,0.0525,0.105,400,0.788664841563069,0.974286187944298,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",4.69999999999982,9.96000000000004,0.25,14.9099999999999,3,658591458,TRUE
"RMM016","Study 2",10,40,0,0.1,"vertical","Vertical outliers","study2_robust_ri","Study 2 robust random intercept",5,20260923,0.0792150035424162,0.0548000457072372,376.362643446028,1.44552805604603,0.149141757070062,-0.0285376200323755,0.186967627117208,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.13646491510888,,1.06722358296715,0.181088263202737,0.931779831053058,0.06,0.1125,400,0.873928966015924,0.984114206757115,0,0,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",3.67000000000007,8.90000000000009,0.25,12.8200000000002,4,835799753,TRUE
"RMM016","Study 2",10,40,0,0.1,"vertical","Vertical outliers","study2_robust_ri","Study 2 robust random intercept",5,20260923,-0.0209585561011204,0.0611326396300523,237.237029452136,-0.342837414316678,0.732024356942013,-0.141390706444165,0.099473594241924,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.11312878114858,,1.14839007909486,0.195229639087615,0.937989190284067,0.05,0.1025,400,0.879349468735289,0.979927672130822,0,0,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",4.12999999999965,9.05000000000018,0.260000000000218,13.4400000000001,5,731039463,TRUE
"RMM017","Study 2",10,40,0,0.1,"vertical","Vertical outliers","study2_robust_rs","Study 2 robust random slope",5,20260923,-0.111186203756665,0.0750746353592034,3.28145550974227,-1.48100890833078,0.227611187404458,-0.338922266243211,0.116549858729881,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.11174624521959,0.134893620867484,1.14273930023332,0.182825691465164,0.931722808193736,0.055,0.125,400,0.877116329799982,0.993852972099634,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",13.71,23.2799999999997,0.370000000000346,37.3600000000001,1,561050143,TRUE
"RMM017","Study 2",10,40,0,0.1,"vertical","Vertical outliers","study2_robust_rs","Study 2 robust random slope",5,20260923,-0.0342863653482116,0.0726990518499344,2.1486231466251,-0.471620529783326,0.680784969653253,-0.32723887927976,0.258666148583337,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.14182498924527,0.141670749641035,1.0880363948901,0.202346440910487,0.937606206657219,0.0525,0.1025,400,0.72935371096453,0.983270251176959,0,0.05,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",22.6700000000001,23.4000000000001,0.349999999999909,46.4200000000001,2,275491558,TRUE
"RMM017","Study 2",10,40,0,0.1,"vertical","Vertical outliers","study2_robust_rs","Study 2 robust random slope",5,20260923,-0.111073688492138,0.0766290067831472,2.54359826987232,-1.44949925824389,0.258343837149379,-0.381665786400997,0.159518409416721,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.64486441306572,0.132750582981354,1.1754204316644,0.20936541700746,0.93968210931417,0.0525,0.105,400,0.799720742424374,0.98799020244121,0,0.05,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",20.3600000000001,23.6600000000003,0.329999999999927,44.3500000000004,3,658591458,TRUE
"RMM017","Study 2",10,40,0,0.1,"vertical","Vertical outliers","study2_robust_rs","Study 2 robust random slope",5,20260923,0.0792150037494187,0.0548000466005052,376.367558731012,1.44552803626062,0.149141751759205,-0.0285376170421446,0.186967624540982,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,1.13646499674655,0,1.06722360033636,0.181088266079243,0.931779832846795,0.06,0.1125,400,0.873929019507601,0.992057108245139,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",5.11000000000013,13.9499999999998,0.269999999999982,19.3299999999999,4,835799753,TRUE
"RMM017","Study 2",10,40,0,0.1,"vertical","Vertical outliers","study2_robust_rs","Study 2 robust random slope",5,20260923,-0.0209585557675378,0.0611326408553926,237.243314287528,-0.342837401988156,0.732024358167925,-0.141390692167126,0.0994735806320505,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,1.11312889927714,0,1.14839010205764,0.195229642818401,0.937989192347659,0.05,0.1025,400,0.879349550288366,0.989963844202231,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",29.9400000000001,14.04,0.269999999999982,44.25,5,731039463,TRUE
"RMM018","Study 2",20,40,0,0.05,"none","Clean","study2_robust_ri","Study 2 robust random intercept",5,20260924,-0.0376557351456448,0.0391319502267734,480.837796673751,-0.962275964459379,0.336394657785487,-0.114546489043242,0.0392350187519521,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.832124896444406,,1.02930887499233,0.423958398316851,0.95939394055767,0.0075,0.08875,800,0.646962397378879,0.945349951392609,0,0.15,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",9.67000000000007,19.02,0.529999999999745,29.2199999999998,1,493606906,TRUE
"RMM018","Study 2",20,40,0,0.05,"none","Clean","study2_robust_ri","Study 2 robust random intercept",5,20260924,-0.0136849309329698,0.0363528241611683,516.896081733553,-0.376447531897341,0.706738686172298,-0.0851023813742145,0.0577325195082748,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.877728378320252,,1.05142549388769,0.399927624588925,0.961916106917928,0.00875,0.08375,800,0.7627665129142,0.976363759495882,0,0.1,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",4.82000000000016,19.1300000000001,0.559999999999945,24.5100000000002,2,386603050,TRUE
"RMM018","Study 2",20,40,0,0.05,"none","Clean","study2_robust_ri","Study 2 robust random intercept",5,20260924,0.0225147202135064,0.0379075427760788,590.808480275476,0.59393773810404,0.552781093767329,-0.051935215389643,0.0969646558166558,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.720772546274264,,1.01085704516648,0.393072722895031,0.964129529105762,0.00625,0.085,800,0.378737322636573,0.923352043131895,0.1,0.15,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",7.05999999999995,20.0500000000002,0.529999999999745,27.6399999999999,3,60044151,TRUE
"RMM018","Study 2",20,40,0,0.05,"none","Clean","study2_robust_ri","Study 2 robust random intercept",5,20260924,-0.0105672346619868,0.0377162020278908,907.657344015417,-0.280177591958289,0.779405098828298,-0.0845883374291643,0.0634538681051907,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.38429915100869,,0.9956785666388,0.450339738042667,0.964858781007948,0.005,0.07625,800,0.884832415605103,0.986540330730073,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",5.26000000000022,17.1299999999997,0.550000000000182,22.9400000000001,4,1335545557,TRUE
"RMM018","Study 2",20,40,0,0.05,"none","Clean","study2_robust_ri","Study 2 robust random intercept",5,20260924,0.0100689792531475,0.0403345768139212,735.144658462704,0.249636417399384,0.802938269507554,-0.0691157069982859,0.0892536655045809,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.40580136697952,,1.08137362517147,0.351363243061229,0.963872231173025,0.00375,0.07875,800,0.661057455412989,0.967604201761264,0,0.05,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",4.84000000000015,18.9699999999998,0.519999999999982,24.3299999999999,5,516863982,TRUE
"RMM019","Study 2",20,40,0,0.05,"none","Clean","study2_robust_rs","Study 2 robust random slope",5,20260924,-0.0376557348791713,0.0391319503009891,480.83327340418,-0.962275955824761,0.336394666664745,-0.114546490747773,0.0392350209894305,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,0.832124866454539,0,1.02930887698327,0.423958398838668,0.959393940770679,0.0075,0.08875,800,0.646962371284415,0.972674973233141,0,0.075,40,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",13.23,31.9099999999999,0.559999999999945,45.6999999999998,1,493606906,TRUE
