"method","method_label","setting","estimate","std_error","df","statistic","p_value","conf_low","conf_high","reject","cover","fit_available","inference_complete","convergence_code","convergence_code_zero","boundary_fit","estimated_random_intercept_sd","estimated_random_slope_sd","estimated_residual_sd","residual_weight_minimum","residual_weight_mean","residual_weight_prop_below_0_5","residual_weight_prop_below_0_8","residual_weight_count","random_effect_weight_minimum","random_effect_weight_mean","random_effect_weight_prop_below_0_5","random_effect_weight_prop_below_0_8","random_effect_weight_count","fit_warning","fit_message","fit_error","inference_warning","inference_message","inference_error","process_warning","process_message","process_error","variance_component_error","summary_column_names","fit_elapsed_sec","inference_elapsed_sec","process_elapsed_sec","total_elapsed_sec","condition_id","replicate","replicate_seed","n_clusters","cluster_size","random_slope_sd","contamination","contamination_label","beta","usable"
"lmer_kr","Conventional random slope (KR)",,-0.0344281045429965,0.0273383211126924,37.5691171798837,-1.25933499723992,0.215677542528193,-0.089792494377904,0.020936285291911,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.13322447005494,0.0595793446578808,1.008322210957,,,,,,,,,,,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",0.169999999999845,0.529999999999973,0,0.699999999999818,"RMM027",5,395562116,40,40,0.05,"none","Clean",0,TRUE
"rlmer_RSEa","Robust random slope (RSEa)","RSEa",-0.0187040399021951,0.0306173561788472,1175.27810360734,-0.610896636304519,0.54138613560351,-0.078774818340036,0.0413667385356458,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,1.15269706941565,0,1.18672438559122,0.185865793507548,0.944952559838679,0.050625,0.09375,1600,0.505788330413822,0.977499866360258,0,0.0375,80,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",27.99,53.05,1.33999999999992,82.3799999999999,"RMM029",1,1486507527,40,40,0.05,"vertical","Vertical outliers",0,TRUE
"lmer_kr","Conventional random slope (KR)",,-0.0152744110131712,0.0452489380286545,38.0184436265159,-0.33756396677196,0.73754856031945,-0.106874637774495,0.0763258157481527,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.15159312360074,0.116265745701985,1.63697354335528,,,,,,,,,,,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",0.180000000000064,1.01999999999998,0,1.20000000000005,"RMM029",1,1486507527,40,40,0.05,"vertical","Vertical outliers",0,TRUE
"rlmer_RSEa","Robust random slope (RSEa)","RSEa",-0.0327684009686317,0.0311235335898929,1434.77208131486,-1.0528496346338,0.292587189001304,-0.0938209086408777,0.0282841067036143,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,0.974440025288851,0,1.18665881856506,0.189621415573761,0.942657791386574,0.05125,0.0925,1600,0.555514558971102,0.979449314974671,0,0.05,80,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",17.2,53.6900000000001,1.32999999999993,72.22,"RMM029",2,997572265,40,40,0.05,"vertical","Vertical outliers",0,TRUE
"lmer_kr","Conventional random slope (KR)",,-0.04290134866616,0.045312967121415,36.9241928170758,-0.946778624123353,0.349906799650668,-0.134720504197992,0.0489178068656719,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.00166705955338,0.0856519284805242,1.68049424514167,,,,,,,,,,,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",0.170000000000073,1.04999999999995,0,1.22000000000003,"RMM029",2,997572265,40,40,0.05,"vertical","Vertical outliers",0,TRUE
"rlmer_RSEa","Robust random slope (RSEa)","RSEa",0.0460255719660581,0.0303906215386781,1607.99891229836,1.51446629373741,0.130104144008648,-0.0135838200137117,0.105634963945828,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,1.05761178756188,0,1.16948638568885,0.201613177497822,0.946916799709787,0.05125,0.085,1600,0.547184148581179,0.98043495788059,0,0.0375,80,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",14.95,53.6299999999999,1.36000000000013,69.9400000000001,"RMM029",3,2002591949,40,40,0.05,"vertical","Vertical outliers",0,TRUE
"lmer_kr","Conventional random slope (KR)",,0.0351352662420152,0.0430452440819713,37.1582650869081,0.816240376639679,0.41956476048183,-0.0520701453843896,0.12234067786842,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.05606742849171,0.0700855543789166,1.63561008602048,,,,,,,,,,,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",0.199999999999818,1.05000000000018,0,1.25,"RMM029",3,2002591949,40,40,0.05,"vertical","Vertical outliers",0,TRUE
"rlmer_RSEa","Robust random slope (RSEa)","RSEa",0.00114283713591672,0.0302680356235255,1868.40549304172,0.0377572284548411,0.969885280349626,-0.0582198776777866,0.0605055519496201,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,0.768712216309411,0,1.15931136939734,0.175053335212627,0.944253136295084,0.05125,0.091875,1600,0.701078546632978,0.983445257389802,0,0.0375,80,,"boundary (singular) fit: see help('isSingular')",,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",23.53,56.0999999999999,1.33999999999992,80.9699999999998,"RMM029",4,45240270,40,40,0.05,"vertical","Vertical outliers",0,TRUE
"lmer_kr","Conventional random slope (KR)",,0.0284412145323215,0.0418868845558934,36.9816608567069,0.679000475539542,0.501365203902176,-0.0564310959265641,0.113313524991207,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,0.737890273684987,0,1.64266814029957,,,,,,,,,,,,"boundary (singular) fit: see help('isSingular')",,,,,,"boundary (singular) fit: see help('isSingular')",,,"Estimate | Std. Error | df | t value | Pr(>|t|)",0.149999999999864,0.559999999999945,0,0.709999999999809,"RMM029",4,45240270,40,40,0.05,"vertical","Vertical outliers",0,TRUE
"rlmer_RSEa","Robust random slope (RSEa)","RSEa",-0.0613419313614766,0.0313383363703609,1590.98004078102,-1.95740867149197,0.0504740576252533,-0.122810704770315,0.00012684204736229,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,1.14573059273325,0,1.20624889300328,0.194135088866042,0.945324117373888,0.05,0.0925,1600,0.679438237985815,0.986035116926163,0,0.025,80,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",20.97,52.0000000000002,1.34999999999991,74.3200000000002,"RMM029",5,395562116,40,40,0.05,"vertical","Vertical outliers",0,TRUE
"lmer_kr","Conventional random slope (KR)",,-0.0971083362306358,0.046518901538629,37.7195208413036,-2.08750277884351,0.0436512577657336,-0.19130393065805,-0.00291274180322158,TRUE,FALSE,TRUE,TRUE,0,TRUE,FALSE,1.12259293500045,0.121742971339575,1.66283810170841,,,,,,,,,,,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",0.179999999999836,1.01999999999998,0,1.19999999999982,"RMM029",5,395562116,40,40,0.05,"vertical","Vertical outliers",0,TRUE
"rlmer_RSEa","Robust random slope (RSEa)","RSEa",-0.00937774766905498,0.0340356301290711,19.6827020905209,-0.275527370390745,0.785782933997013,-0.0804482715079724,0.0616927761698624,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.17319901974428,0.137361231680157,0.989956170719764,0.399141540140778,0.961672704296736,0.006875,0.08,1600,0.490746900502819,0.975373085104083,0.0125,0.0375,80,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",41.9899999999998,82.6500000000001,1.68000000000029,126.32,"RMM031",1,1486507527,40,40,0.1,"none","Clean",0,TRUE
"lmer_kr","Conventional random slope (KR)",,-0.00384207934599281,0.0353935170535528,38.6269911571486,-0.108553194648034,0.914118835351754,-0.0754543349725019,0.0677701762805163,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.18873329084868,0.15791038342558,0.987648834298677,,,,,,,,,,,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",0.170000000000073,1.03999999999996,0,1.21000000000004,"RMM031",1,1486507527,40,40,0.1,"none","Clean",0,TRUE
"rlmer_RSEa","Robust random slope (RSEa)","RSEa",-0.0342174606277012,0.0262502840901681,1387.07990839412,-1.30350820243188,0.192617625820675,-0.0857120054483009,0.0172770841928985,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,0.983481698966513,0,1.00075858848783,0.401320829310936,0.957733344060081,0.00875,0.098125,1600,0.592742198709232,0.978994482799212,0,0.05,80,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",35.3600000000001,52.3099999999999,1.36000000000013,89.0300000000002,"RMM031",2,997572265,40,40,0.1,"none","Clean",0,TRUE
"lmer_kr","Conventional random slope (KR)",,-0.0407656583827213,0.0315717481602477,37.9935052780287,-1.2912068782447,0.20443302735986,-0.104679679896804,0.0231483631313612,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.957047560239139,0.115459850661224,0.994914389105248,,,,,,,,,,,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",0.169999999999618,1.01999999999998,0,1.1899999999996,"RMM031",2,997572265,40,40,0.1,"none","Clean",0,TRUE
"rlmer_RSEa","Robust random slope (RSEa)","RSEa",0.0386466739836718,0.025789430193939,1433.84083654507,1.49854702849366,0.134211301074662,-0.011942384087063,0.0892357320544066,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,1.04409579347992,0,0.99235182530135,0.412868830200651,0.9628738366178,0.0025,0.08125,1600,0.536462618002584,0.980856481612529,0,0.0375,80,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",23.4699999999998,52.5900000000001,1.30999999999995,77.3699999999999,"RMM031",3,2002591949,40,40,0.1,"none","Clean",0,TRUE
"lmer_kr","Conventional random slope (KR)",,0.0392361828957074,0.0276118065441392,37.5194175308952,1.42099296664946,0.163577218493891,-0.0166845191837795,0.0951568849751944,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.04457463843516,0.0743955411480071,0.979134665964528,,,,,,,,,,,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",0.170000000000073,0.609999999999673,0,0.779999999999745,"RMM031",3,2002591949,40,40,0.1,"none","Clean",0,TRUE
"rlmer_RSEa","Robust random slope (RSEa)","RSEa",0.000806663890421945,0.0255312531005709,2094.18356735122,0.0315951546617939,0.974797918243998,-0.04926261066617,0.0508759384470139,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,0.787781743275737,0,0.977656969222658,0.360195531513377,0.959074682957021,0.00625,0.086875,1600,0.659685188844256,0.98208818579901,0,0.025,80,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",31.1799999999998,56.02,1.36000000000013,88.5599999999999,"RMM031",4,45240270,40,40,0.1,"none","Clean",0,TRUE
"lmer_kr","Conventional random slope (KR)",,0.0157301469681687,0.0286562138905237,37.751701297169,0.548926212941567,0.586288349107,-0.0422938577546358,0.0737541516909732,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.769774384960962,0.0892606211995884,0.971431131539068,,,,,,,,,,,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",0.169999999999618,1.07000000000016,0,1.23999999999978,"RMM031",4,45240270,40,40,0.1,"none","Clean",0,TRUE
"rlmer_RSEa","Robust random slope (RSEa)","RSEa",-0.0299099215722195,0.0264269790874207,1437.71756153729,-1.13179495368265,0.257909385687445,-0.0817494901123726,0.0219296469679336,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,1.16122140582612,0,1.0170691234585,0.415118700506106,0.960945636588965,0.008125,0.084375,1600,0.718468523851192,0.985762344245958,0,0.025,80,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",38.21,52.29,1.82999999999993,92.3299999999999,"RMM031",5,395562116,40,40,0.1,"none","Clean",0,TRUE
"lmer_kr","Conventional random slope (KR)",,-0.0275083590463665,0.0316030629803989,38.1449512448833,-0.870433320448333,0.389508642038968,-0.0914774325115302,0.0364607144187973,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.13287706422631,0.115577533856474,1.00836151755993,,,,,,,,,,,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",0.170000000000073,0.539999999999964,0,0.710000000000036,"RMM031",5,395562116,40,40,0.1,"none","Clean",0,TRUE
"rlmer_RSEa","Robust random slope (RSEa)","RSEa",-0.0149803401502221,0.0307962772932583,1154.24934354329,-0.486433474006337,0.626752204400559,-0.0754032938529732,0.045442613552529,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,1.15203201726976,0,1.19366382940306,0.185705849104141,0.944930153845686,0.050625,0.09375,1600,0.504629550632699,0.977447403896965,0,0.0375,80,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",70.0900000000001,53.0799999999999,1.32999999999993,124.5,"RMM033",1,1486507527,40,40,0.1,"vertical","Vertical outliers",0,TRUE
"lmer_kr","Conventional random slope (KR)",,-0.0127819905284273,0.0496437225014252,38.3052709027943,-0.257474457683152,0.798190696522786,-0.113254157530104,0.0876901764732498,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.15246981560492,0.172955707184055,1.63682185069364,,,,,,,,,,,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",0.150000000000091,0.610000000000127,0,0.760000000000218,"RMM033",1,1486507527,40,40,0.1,"vertical","Vertical outliers",0,TRUE
"rlmer_RSEa","Robust random slope (RSEa)","RSEa",-0.0368240865309815,0.0312094607615294,1388.73442564288,-1.1799014027302,0.238241505135538,-0.0980468640949471,0.024398691032984,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,0.975317539176312,0,1.18993638902775,0.191637701352622,0.942629101114201,0.05125,0.09125,1600,0.556744229831502,0.979459883369562,0,0.05,80,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",15.0300000000002,54.1100000000001,1.33999999999969,70.48,"RMM033",2,997572265,40,40,0.1,"vertical","Vertical outliers",0,TRUE
"lmer_kr","Conventional random slope (KR)",,-0.0468552286053639,0.0445106850169934,36.74357355691,-1.05267372513983,0.299364267617226,-0.137063693169853,0.0433532359591257,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.00168307616773,0.0676258793095625,1.68042170952028,,,,,,,,,,,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",0.170000000000073,0.569999999999709,0,0.739999999999782,"RMM033",2,997572265,40,40,0.1,"vertical","Vertical outliers",0,TRUE
"rlmer_RSEa","Robust random slope (RSEa)","RSEa",0.0391550424401899,0.0304517584626027,1637.68247725221,1.28580562886953,0.198692679611866,-0.0205734504885558,0.0988835353689355,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,1.05576769607814,0,1.17184149250529,0.202774488846171,0.946816960139151,0.050625,0.08625,1600,0.545622033521581,0.980516924337447,0,0.0375,80,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",18.1400000000003,51.9199999999996,1.34000000000015,71.4000000000001,"RMM033",3,2002591949,40,40,0.1,"vertical","Vertical outliers",0,TRUE
"lmer_kr","Conventional random slope (KR)",,0.0279159777499819,0.0443252827553444,37.3206470544052,0.629798074928602,0.532663794688525,-0.0618695370652502,0.117701492565214,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.05438786436941,0.0958261695097846,1.63592258660114,,,,,,,,,,,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",0.190000000000055,1.01999999999998,0,1.21000000000004,"RMM033",3,2002591949,40,40,0.1,"vertical","Vertical outliers",0,TRUE
"rlmer_RSEa","Robust random slope (RSEa)","RSEa",0.00765757696680435,0.0303948405543236,1967.68003976144,0.251936737523536,0.801116273446139,-0.0519518825819652,0.0672670365155738,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,0.770441355624699,0,1.1641714011317,0.175455096838487,0.944473187489457,0.05125,0.090625,1600,0.700330668574717,0.983537622554444,0,0.0375,80,,"boundary (singular) fit: see help('isSingular')",,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",30.4299999999998,55.9699999999998,1.35000000000036,87.75,"RMM033",4,45240270,40,40,0.1,"vertical","Vertical outliers",0,TRUE
"lmer_kr","Conventional random slope (KR)",,0.0339295103704377,0.0419469624154753,36.9815906743462,0.808866921861312,0.4237651473921,-0.051064536879769,0.118923557620644,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,0.741240619874885,0,1.645011451497,,,,,,,,,,,,"boundary (singular) fit: see help('isSingular')",,,,,,"boundary (singular) fit: see help('isSingular')",,,"Estimate | Std. Error | df | t value | Pr(>|t|)",0.170000000000073,1.05000000000018,0,1.22000000000025,"RMM033",4,45240270,40,40,0.1,"vertical","Vertical outliers",0,TRUE
"rlmer_RSEa","Robust random slope (RSEa)","RSEa",-0.0567827726422715,0.0314533868647332,1526.67780809864,-1.80529915224928,0.0712248171810082,-0.118479190930553,0.00491364564601034,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,1.14546674534485,0,1.21068139717706,0.194850804976834,0.94527426801719,0.05,0.09375,1600,0.679173100842393,0.986092947964625,0,0.025,80,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",25.9200000000001,51.9499999999998,1.88000000000011,79.75,"RMM033",5,395562116,40,40,0.1,"vertical","Vertical outliers",0,TRUE
"lmer_kr","Conventional random slope (KR)",,-0.0920593845026406,0.049387504698024,37.96433372907,-1.86402178173468,0.0700656150225646,-0.192042245426148,0.00792347642086637,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.12189085712823,0.159829597754759,1.66286645456133,,,,,,,,,,,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",0.169999999999618,0.5,0,0.669999999999618,"RMM033",5,395562116,40,40,0.1,"vertical","Vertical outliers",0,TRUE
